,Name,Term,ES,NES
1669,A029229,Epithelial Mesenchymal Transition,5199.362027516345,0.6269482385617926
1670,A030206,Xenobiotic Metabolism,5187.169649056417,0.6254780600747251
1671,A035447,Estrogen Response Late,5185.178082426279,0.6252379134597873
1672,A030205,Estrogen Response Late,5181.967602256713,0.6248507881016001
1673,A032154,Estrogen Response Early,5180.783192423003,0.6247079698760083
1674,A029218,Estrogen Response Late,5171.002466093447,0.6235285926540111
1675,A029214,Xenobiotic Metabolism,5168.9044268423095,0.6232756073827465
1676,A028335,Xenobiotic Metabolism,5162.112006277224,0.6224565653375275
1677,A008277,Estrogen Response Late,5159.526088747651,0.6221447508434313
1678,A030997,Estrogen Response Late,5153.855233684124,0.6214609491434533
1679,A029217,Estrogen Response Early,5153.2175217688,0.6213840527165635
1680,A028333,Xenobiotic Metabolism,5151.403579055168,0.6211653243065884
1681,A008277,Epithelial Mesenchymal Transition,5150.166659968356,0.6210161744226957
1682,A032147,Estrogen Response Late,5142.618146842064,0.6201059614036284
1683,A028335,Hypoxia,5141.993833419379,0.6200306805905996
1684,A029214,Coagulation,5126.160583759109,0.6181214794361731
1685,A035447,Epithelial Mesenchymal Transition,5125.710819701528,0.618067246093279
1686,A039972,Estrogen Response Early,5121.499155579062,0.6175593962091933
1687,A030207,Myogenesis,5120.419082967177,0.6174291591497316
1688,A029228,Estrogen Response Late,5113.435809413246,0.6165871037146875
1689,A039958,Estrogen Response Early,5102.356540449264,0.6152511459327981
1690,A029221,Coagulation,5095.55936932025,0.6144315310562064
1691,A040104,Xenobiotic Metabolism,5095.059998011804,0.6143713159835568
1692,A029217,Xenobiotic Metabolism,5082.676044288466,0.612878037013524
1693,A028333,Estrogen Response Late,5079.775938460878,0.6125283371406114
1694,A028334,Estrogen Response Late,5068.726736733655,0.6111960049191321
1695,A035447,Inflammatory Response,5063.763717939182,0.6105975553642295
1696,A008289,Myogenesis,5060.553946765271,0.6102105154979882
1697,A032139,Xenobiotic Metabolism,5058.58390670757,0.6099729645951015
1698,A039972,Inflammatory Response,5056.227303226051,0.609688801193148
1699,A033915,Xenobiotic Metabolism,5055.734720506416,0.6096294047005039
1700,A040093,Myogenesis,5052.570538348566,0.6092478620381822
1701,A010853,Estrogen Response Late,5048.758457062584,0.6087881945568927
1702,A030213,Epithelial Mesenchymal Transition,5047.077105591239,0.6085854542326405
1703,A030210,Estrogen Response Late,5044.472420138636,0.6082713766693021
1704,A032145,Myogenesis,5039.211491872287,0.6076370046651347
1705,A029224,Myogenesis,5023.976378446361,0.6057999278322225
1706,A008288,Xenobiotic Metabolism,5021.420746654403,0.605491765245755
1707,A030210,Xenobiotic Metabolism,5021.356967685857,0.6054840746653
1708,A032148,Myogenesis,5018.611180936878,0.6051529828589152
1709,A032137,Myogenesis,5017.10378374508,0.6049712182483324
1710,A030205,Xenobiotic Metabolism,5010.170867668387,0.6041352350066622
1711,A029219,Estrogen Response Early,5007.856352854204,0.6038561467304088
1712,A008287,Estrogen Response Late,4995.666198649391,0.6023862364479439
1713,A032145,Spermatogenesis,4984.351971587232,0.6010219470043989
1714,A030210,Myogenesis,4979.284608481108,0.6004109154284626
1715,A030997,Xenobiotic Metabolism,4968.417340864067,0.5991005211426971
1716,A032154,Epithelial Mesenchymal Transition,4966.1527261155115,0.5988274499043194
1717,A029215,Inflammatory Response,4965.0344446878735,0.5986926055585008
1718,A030982,Myogenesis,4962.688109080807,0.5984096802749488
1719,A039959,Estrogen Response Late,4960.3704485813505,0.5981302126864199
1720,A032137,Coagulation,4958.234128017701,0.5978726113870113
1721,A028340,Epithelial Mesenchymal Transition,4953.837800558775,0.5973424944722961
1722,A032143,Myogenesis,4951.16994732041,0.5970208000260001
1723,A029229,Coagulation,4947.973367773751,0.5966353508294268
1724,A033915,Myogenesis,4943.358564014774,0.5960788896573277
1725,A028334,Spermatogenesis,4937.60526390497,0.5953851465883377
1726,A028334,Myogenesis,4928.249969608074,0.5942570687107779
1727,A032139,Inflammatory Response,4924.695363507224,0.5938284480411813
1728,A032143,Coagulation,4918.390938797023,0.5930682493963692
1729,A030988,Estrogen Response Late,4912.204941809978,0.592322330975176
1730,A040093,Coagulation,4909.58695638949,0.5920066496782651
1731,A029221,Estrogen Response Late,4905.8458084900285,0.5915555354697616
1732,A040104,Myogenesis,4902.689022667106,0.5911748846705435
1733,A029222,Xenobiotic Metabolism,4901.767068668596,0.5910637138322096
1734,A010853,Xenobiotic Metabolism,4898.241195926603,0.5906385578816743
1735,A029227,Myogenesis,4888.628766804986,0.5894794742336797
1736,A029219,Xenobiotic Metabolism,4888.228128694012,0.5894311645840253
1737,A032154,Xenobiotic Metabolism,4883.151539104614,0.5888190204624716
1738,A030988,Myogenesis,4881.808881077492,0.5886571203907627
1739,A030989,Inflammatory Response,4879.08537078193,0.5883287147183992
1740,A028333,Inflammatory Response,4871.298678745823,0.5873897816665317
1741,A032143,Spermatogenesis,4870.726837843693,0.5873208280825283
1742,A010844,Estrogen Response Late,4862.477120840991,0.5863260626639818
1743,A029220,Myogenesis,4860.916770567403,0.5861379128774525
1744,A029217,Coagulation,4860.800397594396,0.5861238804192285
1745,A039959,Myogenesis,4860.104493691559,0.5860399670999052
1746,A029215,Xenobiotic Metabolism,4857.150835119111,0.5856838097426162
1747,A008288,Myogenesis,4854.065136532343,0.5853117307676442
1748,A030982,Coagulation,4852.5570280818265,0.5851298803922313
1749,A033918,Coagulation,4842.303249098912,0.5838934616474086
1750,A032147,Coagulation,4834.6821665285825,0.5829744980768561
1751,A029219,Inflammatory Response,4824.613235795026,0.5817603686597862
1752,A030207,Xenobiotic Metabolism,4822.51227154805,0.5815070306873672
1753,A008287,Xenobiotic Metabolism,4816.480569450068,0.5807797174158839
1754,A029218,Xenobiotic Metabolism,4816.298562110376,0.5807577706500265
1755,A029217,Estrogen Response Late,4811.820471105213,0.5802177945427757
1756,A028335,Estrogen Response Early,4802.388395692024,0.5790804582628656
1757,A032154,Estrogen Response Late,4797.236945314735,0.5784592872955455
1758,A029219,Estrogen Response Late,4796.2047908379445,0.5783348282892823
1759,A039971,Xenobiotic Metabolism,4793.776855368367,0.5780420635504668
1760,A033918,Spermatogenesis,4791.147682039464,0.5777250331958375
1761,A040104,Epithelial Mesenchymal Transition,4785.11880198783,0.5769980602116774
1762,A039972,Xenobiotic Metabolism,4783.254495741052,0.5767732588780962
1763,A030997,Spermatogenesis,4779.8998253447535,0.5763687468081953
1764,A039958,Spermatogenesis,4779.53790288436,0.5763251055599347
1765,A039959,Spermatogenesis,4778.003405746096,0.576140073190036
1766,A035447,Xenobiotic Metabolism,4777.686151092354,0.5761018180646404
1767,A029222,Estrogen Response Early,4775.863955068407,0.575882094455959
1768,A029229,Myogenesis,4775.203564677189,0.575802463418469
1769,A039973,Epithelial Mesenchymal Transition,4774.262099574895,0.575688939896847
1770,A032139,Spermatogenesis,4771.281562337697,0.5753295414627816
1771,A032154,Spermatogenesis,4766.269946384527,0.5747252319768178
1772,A032145,Coagulation,4759.359376177752,0.573891943239533
1773,A029215,Myogenesis,4758.041897941099,0.5737330793913451
1774,A032137,Spermatogenesis,4750.356487828263,0.5728063590923225
1775,A029220,Coagulation,4737.211822296298,0.5712213521514448
1776,A030206,Estrogen Response Late,4736.42422205157,0.5711263819255766
1777,A028335,Inflammatory Response,4730.193647931206,0.5703750883150687
1778,A039958,Estrogen Response Late,4729.02385422545,0.5702340325279504
1779,A030206,Inflammatory Response,4726.696414277407,0.569953385716272
1780,A008289,Coagulation,4717.367462509954,0.5688284842673481
1781,A032147,Myogenesis,4705.336766029861,0.5673778016784173
1782,A030989,Xenobiotic Metabolism,4694.193693681027,0.5660341503719117
1783,A040104,Spermatogenesis,4689.066783898863,0.5654159385528112
1784,A030213,Xenobiotic Metabolism,4688.904670047412,0.5653963905788337
1785,A030989,Myogenesis,4680.478060381945,0.5643802951311898
1786,A030989,Estrogen Response Late,4679.609849652084,0.5642756047509265
1787,A030205,Myogenesis,4675.933691966116,0.5638323271769289
1788,A032148,Spermatogenesis,4669.6276624036,0.5630719350161956
1789,A008277,Coagulation,4669.17049438858,0.563016808891062
1790,A039958,Myogenesis,4668.842221505369,0.5629772251681345
1791,A029224,Coagulation,4659.949019906842,0.5619048672427075
1792,A010844,Xenobiotic Metabolism,4658.469666456895,0.5617264841959517
1793,A039973,Estrogen Response Late,4658.250302206283,0.561700032867924
1794,A039959,Epithelial Mesenchymal Transition,4651.16492990456,0.5608456661858945
1795,A029214,Epithelial Mesenchymal Transition,4650.704535226412,0.5607901509840331
1796,A030206,Epithelial Mesenchymal Transition,4637.612824346708,0.559211529408472
1797,A032147,Spermatogenesis,4636.556323454497,0.5590841346685201
1798,A029219,Epithelial Mesenchymal Transition,4632.320464549677,0.5585733673349282
1799,A029218,Epithelial Mesenchymal Transition,4606.6814056561,0.5554817644177549
1800,A030213,Estrogen Response Late,4605.40334388142,0.555327653476034
1801,A029222,Estrogen Response Late,4602.323609755806,0.5549562937063017
1802,A029228,Coagulation,4597.257541853429,0.5543454183083163
1803,A032139,Epithelial Mesenchymal Transition,4592.566043712719,0.5537797091924732
1804,A040104,Coagulation,4591.152539232535,0.5536092663305682
1805,A028334,Coagulation,4590.749615550052,0.5535606810826722
1806,A039973,Xenobiotic Metabolism,4588.456849391039,0.5532842152975971
1807,A028340,Myogenesis,4583.360780960929,0.5526697223830935
1808,A030982,Spermatogenesis,4567.0851666774215,0.5507071801226096
1809,A032139,Estrogen Response Late,4560.344272597871,0.5498943512318457
1810,A030997,Myogenesis,4555.713774534432,0.5493359976128491
1811,A039971,Estrogen Response Late,4551.08155644092,0.5487774365895944
1812,A010844,Epithelial Mesenchymal Transition,4532.954733901683,0.5465916723743787
1813,A040093,Xenobiotic Metabolism,4529.959832347582,0.54623054186566
1814,A030213,Myogenesis,4527.48792944134,0.545932475455827
1815,A039959,Coagulation,4525.139011242109,0.545649238758759
1816,A008287,Spermatogenesis,4521.710947777408,0.5452358768232951
1817,A028333,Coagulation,4519.730680409943,0.5449970926933685
1818,A029217,Epithelial Mesenchymal Transition,4518.435918151712,0.5448409679779018
1819,A030989,Spermatogenesis,4517.661129638844,0.5447475426132455
1820,A029218,Inflammatory Response,4510.05508873914,0.543830392793852
1821,A029222,Inflammatory Response,4489.17860976778,0.5413130701590366
1822,A032154,Inflammatory Response,4488.841317173623,0.5412723988234637
1823,A010853,Epithelial Mesenchymal Transition,4487.9753245017,0.5411679759005366
1824,A039972,Estrogen Response Late,4486.744125934334,0.5410195158069626
1825,A029214,Myogenesis,4477.425458518885,0.5398958544633323
1826,A028333,Myogenesis,4474.9919827695485,0.5396024216678172
1827,A032148,Coagulation,4474.023386380501,0.5394856266078124
1828,A029227,Spermatogenesis,4472.662449181897,0.5393215224013843
1829,A039958,Xenobiotic Metabolism,4468.173399215129,0.538780224843225
1830,A035447,Coagulation,4423.3004000793535,0.5333693595066179
1831,A032154,Myogenesis,4421.039027899542,0.5330966792628952
1832,A029221,Myogenesis,4406.671350642875,0.5313641994123636
1833,A029218,Myogenesis,4404.749348009542,0.531132440946786
1834,A008287,Myogenesis,4403.853072220216,0.5310243664321802
1835,A033915,Coagulation,4391.950703058234,0.5295891577774788
1836,A039972,Myogenesis,4374.318400478485,0.5274630236507036
1837,A028335,Coagulation,4373.239265179991,0.527332899614143
1838,A028335,Estrogen Response Late,4367.250046945654,0.5266107091218272
1839,A029221,Spermatogenesis,4367.023694976611,0.5265834152023934
1840,A032154,Coagulation,4365.2186071865835,0.5263657545347157
1841,A010853,Myogenesis,4360.156952430823,0.5257554112817286
1842,A029217,Myogenesis,4356.03782747759,0.5252587199337944
1843,A029222,Myogenesis,4351.241710130786,0.5246803956496607
1844,A028340,Coagulation,4339.306445909324,0.5232412204507009
1845,A030988,Coagulation,4326.928027499618,0.5217486089385434
1846,A029221,Epithelial Mesenchymal Transition,4326.115399111828,0.521650620775066
1847,A029219,Myogenesis,4310.663968224433,0.5197874600013318
1848,A010844,Spermatogenesis,4310.04190815095,0.5197124509011218
1849,A030210,Coagulation,4294.912843568654,0.5178881616247144
1850,A032139,Myogenesis,4288.890651536069,0.5171619950936805
1851,A039971,Myogenesis,4287.56314191775,0.5170019216438084
1852,A028340,Spermatogenesis,4286.897133674993,0.5169216131958768
1853,A008289,Spermatogenesis,4270.073565604935,0.5148929977018937
1854,A010853,Spermatogenesis,4264.196016127069,0.5141842724250797
1855,A029229,Spermatogenesis,4262.463487511639,0.5139753610705802
1856,A029215,Spermatogenesis,4246.832562451122,0.5120905565730438
1857,A029214,Spermatogenesis,4244.324143869924,0.5117880870387559
1858,A030205,Spermatogenesis,4237.640105313227,0.5109821138871609
1859,A029217,Spermatogenesis,4235.244918474451,0.5106932980359757
1860,A030989,Coagulation,4230.923704343628,0.5101722384187707
1861,A028335,Epithelial Mesenchymal Transition,4229.975433214251,0.5100578942144057
1862,A039973,Spermatogenesis,4223.810680509976,0.5093145374662779
1863,A029215,Coagulation,4223.4069441745,0.5092658542272515
1864,A010844,Myogenesis,4216.610104715692,0.5084462793440379
1865,A029220,Spermatogenesis,4208.306194235474,0.5074449791804418
1866,A008287,Coagulation,4203.344781795549,0.5068467233226024
1867,A035447,Myogenesis,4201.422853274167,0.5066149737935746
1868,A008288,Coagulation,4201.1981190922725,0.5065878749497669
1869,A030206,Myogenesis,4177.948246246555,0.5037843642978319
1870,A030207,Coagulation,4172.127091390195,0.5030824391838898
1871,A039958,Coagulation,4158.376133883003,0.5014243244878854
1872,A008288,Spermatogenesis,4147.80588216582,0.5001497449028958
1873,A010853,Coagulation,4142.674738058919,0.4995310225014543
1874,A008277,Myogenesis,4141.1155575091,0.49934301376227913
1875,A033915,Spermatogenesis,4109.7651548439735,0.4955627269453419
1876,A028333,Spermatogenesis,4105.020022180115,0.4949905504841523
1877,A028335,Myogenesis,4078.670423901791,0.49181326947544796
1878,A029222,Coagulation,4074.4593903813875,0.49130549563047055
1879,A039972,Spermatogenesis,4066.906350265972,0.4903947367390747
1880,A029222,Spermatogenesis,4064.5234026940343,0.49010739672025994
1881,A030207,Spermatogenesis,4051.48403228365,0.4885350864507536
1882,A039971,Spermatogenesis,4046.656807563455,0.4879530111847014
1883,A040093,Spermatogenesis,4044.6438835339213,0.4877102892568964
1884,A039973,Coagulation,4038.632957384916,0.4869854811859639
1885,A039958,Epithelial Mesenchymal Transition,4023.2702587884123,0.48513301990828006
1886,A030210,Spermatogenesis,4022.9206377267565,0.4850908619843638
1887,A029224,Spermatogenesis,4000.22717961717,0.4823544448021432
1888,A030206,Spermatogenesis,3966.317409987232,0.4782655450050115
1889,A030988,Spermatogenesis,3962.8945863896424,0.47785281490196047
1890,A039972,Epithelial Mesenchymal Transition,3942.81698087123,0.47543182183633237
1891,A029222,Epithelial Mesenchymal Transition,3847.434692866411,0.46393045741159344
1892,A006690,Spermatogenesis,3840.9150355572256,0.46314430564058995
1893,A030213,Spermatogenesis,3837.5905520253746,0.46274343355601666
1894,A030206,Coagulation,3836.054332790178,0.4625581935326341
1895,A029219,Coagulation,3809.908255282802,0.45940545341725125
1896,A032139,Coagulation,3805.5922769986773,0.4588850251476707
1897,A039971,Coagulation,3804.0301913960357,0.4586966661121052
1898,A029228,Spermatogenesis,3775.2367671710435,0.4552247042628465
1899,A029218,Spermatogenesis,3768.1846469447664,0.45437434717468994
1900,A039972,Coagulation,3696.4361276333802,0.44572278423992395
1901,A028335,Spermatogenesis,3685.7355671677014,0.4444324917963362
1902,A035447,Spermatogenesis,3676.9192478167715,0.4433694044678502
1903,A030205,Coagulation,3666.5249685000217,0.44211604394510384
1904,A029219,Spermatogenesis,3552.8869113036435,0.4284133666905088
1905,A029218,Coagulation,3544.213282118795,0.427367485193779
1906,A030213,Coagulation,3507.6196576534912,0.4229549614495778
1907,A008277,Spermatogenesis,3502.256430122916,0.42230825401979977
1908,A039971,Epithelial Mesenchymal Transition,3473.708845613415,0.4188659359567941
1909,A010844,Coagulation,3376.1207216958337,0.40709858794931103
1910,A035447,KRAS Signaling Dn,3371.2673349099387,0.406513358015259
1911,A030997,Coagulation,3355.577784711424,0.4046214843952402
1912,A039971,KRAS Signaling Dn,3308.9305901418647,0.3989966834457275
1913,A028334,KRAS Signaling Dn,3246.062478471229,0.391415935718407
1914,A006690,KRAS Signaling Dn,3108.0623541217956,0.3747756374617544
1915,A040093,KRAS Signaling Dn,3102.7685041019013,0.37413729569451104
1916,A008289,KRAS Signaling Dn,3034.0772450015247,0.3658543825852377
1917,A030982,KRAS Signaling Dn,3000.0122963309204,0.3617467710258374
1918,A029227,KRAS Signaling Dn,2922.318487417944,0.35237831459072844
1919,A029215,KRAS Signaling Dn,2864.6218775721554,0.34542115566962067
1920,A039958,KRAS Signaling Dn,2853.20534148331,0.3440445296232905
1921,A030997,KRAS Signaling Dn,2765.157919958019,0.333427616328342
1922,A029224,KRAS Signaling Dn,2763.610541886572,0.3332410307528139
1923,A033918,KRAS Signaling Dn,2762.3002491483476,0.33308303334469297
1924,A030989,KRAS Signaling Dn,2759.589748085049,0.3327561963484882
1925,A029228,KRAS Signaling Dn,2738.464394294466,0.3302088639492616
1926,A008288,KRAS Signaling Dn,2737.8572848301646,0.33013565761986124
1927,A032143,KRAS Signaling Dn,2724.93213246111,0.3285771199631187
1928,A029218,KRAS Signaling Dn,2702.500316840991,0.32587225209349385
1929,A029219,KRAS Signaling Dn,2694.585250471837,0.32491783943825286
1930,A040104,KRAS Signaling Dn,2688.553949463798,0.3241905745309019
1931,A032147,KRAS Signaling Dn,2688.5203603689315,0.32418652429863304
1932,A032137,KRAS Signaling Dn,2670.761007609568,0.32204507023723944
1933,A032148,KRAS Signaling Dn,2604.3985966318614,0.3140429737398233
1934,A030210,KRAS Signaling Dn,2567.1215525695043,0.30954804205589725
1935,A008277,KRAS Signaling Dn,2548.0594417546017,0.30724949913170285
1936,A029220,KRAS Signaling Dn,2528.8697487541704,0.30493557212267924
1937,A030206,KRAS Signaling Dn,2524.5421432168314,0.30441374181840997
1938,A030988,KRAS Signaling Dn,2520.5101753482377,0.30392756002537946
1939,A039959,KRAS Signaling Dn,2476.5360705088133,0.29862508494757106
1940,A032139,KRAS Signaling Dn,2476.48356016696,0.2986187531579867
1941,A030207,KRAS Signaling Dn,2461.204476425648,0.2967763743069357
1942,A010844,KRAS Signaling Dn,2441.97564213005,0.2944577275715437
1943,A032145,KRAS Signaling Dn,2440.327356796306,0.2942589744204515
1944,A028340,KRAS Signaling Dn,2405.4759769841785,0.29005653360770844
1945,A029229,KRAS Signaling Dn,2390.3389905664462,0.28823128910241974
1946,A039972,KRAS Signaling Dn,2384.6849973803437,0.28754952063734507
1947,A039973,KRAS Signaling Dn,2358.9222520919993,0.28444300339665984
1948,A029217,KRAS Signaling Dn,2312.1295766106778,0.27880066010235727
1949,A032154,KRAS Signaling Dn,2291.1103459995793,0.2762661242231838
1950,A028335,KRAS Signaling Dn,2289.5689986104862,0.2760802658379647
1951,A033915,KRAS Signaling Dn,2266.8463970689118,0.2733403344893418
1952,A010853,KRAS Signaling Dn,2263.2196138475483,0.272903010575322
1953,A030205,KRAS Signaling Dn,2185.4846875923176,0.2635295961386035
1954,A029222,KRAS Signaling Dn,2134.0455886779873,0.25732697891616896
1955,A028333,KRAS Signaling Dn,2115.0131221330794,0.2550320105503065
1956,A029214,KRAS Signaling Dn,2095.7631121295963,0.25271081041072985
1957,A029221,KRAS Signaling Dn,2086.9786064858363,0.2516515592351347
1958,A008287,KRAS Signaling Dn,2079.1839459160783,0.25071166532343275
1959,A030213,KRAS Signaling Dn,1634.414588798336,0.19708059221571333
